192.629000	192.629000	B
192.667000	192.667000	B
192.711000	192.711000	B
193.491000	193.491000	B
193.502000	193.502000	B
193.566000	193.566000	B
193.582000	193.582000	B
194.384000	194.384000	B
194.426000	194.426000	B
194.471000	194.471000	B
194.483000	194.483000	B
194.775000	194.775000	B
194.791000	194.791000	B
195.203000	195.203000	B
195.246000	195.246000	B
195.633000	195.633000	B
195.871000	195.871000	B
196.044000	196.044000	B
196.202000	196.202000	B
196.488000	196.488000	B
196.507000	196.507000	B
196.528000	196.528000	B
196.918000	196.918000	B
196.932000	196.932000	B
197.041000	197.041000	B
197.344000	197.344000	B
197.362000	197.362000	B
198.447000	198.447000	B
198.875000	198.875000	B
199.281000	199.281000	B
199.289000	199.289000	B
199.475000	199.475000	B
199.484000	199.484000	B
199.568000	199.568000	B
199.747000	199.747000	B
199.758000	199.758000	B
199.777000	199.777000	B
200.347000	200.347000	B
200.359000	200.359000	B
200.424000	200.424000	B
200.440000	200.440000	B
201.241000	201.241000	B
201.283000	201.283000	B
201.328000	201.328000	B
201.341000	201.341000	B
201.631000	201.631000	B
201.646000	201.646000	B
202.061000	202.061000	B
202.100000	202.100000	B
202.714000	202.714000	B
202.727000	202.727000	B
202.901000	202.901000	B
203.019000	203.019000	B
203.039000	203.039000	B
203.056000	203.056000	B
203.348000	203.348000	B
203.774000	203.774000	B
203.790000	203.790000	B
204.203000	204.203000	B
204.220000	204.220000	B
204.651000	204.651000	B
204.710000	204.710000	B
205.079000	205.079000	B
205.280000	205.280000	B
205.290000	205.290000	B
205.303000	205.303000	B
205.491000	205.491000	B
205.525000	205.525000	B
205.566000	205.566000	B
205.611000	205.611000	B
205.695000	205.695000	B
205.938000	205.938000	B
206.136000	206.136000	B
206.343000	206.343000	B
206.359000	206.359000	B
206.426000	206.426000	B
206.794000	206.794000	B
207.218000	207.218000	B
207.280000	207.280000	B
207.297000	207.297000	B
208.098000	208.098000	B
208.141000	208.141000	B
208.186000	208.186000	B
208.197000	208.197000	B
208.490000	208.490000	B
208.505000	208.505000	B
208.919000	208.919000	B
209.347000	209.347000	B
209.585000	209.585000	B
209.759000	209.759000	B
209.858000	209.858000	B
209.874000	209.874000	B
209.900000	209.900000	B
209.915000	209.915000	B
210.202000	210.202000	B
210.221000	210.221000	B
210.242000	210.242000	B
210.263000	210.263000	B
210.647000	210.647000	B
211.059000	211.059000	B
211.076000	211.076000	B
212.160000	212.160000	B
212.592000	212.592000	B
213.018000	213.018000	B
213.218000	213.218000	B
213.301000	213.301000	B
213.321000	213.321000	B
213.346000	213.346000	B
213.631000	213.631000	B
214.044000	214.044000	B
214.078000	214.078000	B
214.094000	214.094000	B
214.117000	214.117000	B
214.510000	214.510000	B
214.931000	214.931000	B
215.015000	215.015000	B
215.035000	215.035000	B
215.060000	215.060000	B
215.345000	215.345000	B
215.741000	215.741000	B
215.757000	215.757000	B
215.793000	215.793000	B
215.809000	215.809000	B
215.831000	215.831000	B
216.221000	216.221000	B
216.646000	216.646000	B
216.729000	216.729000	B
216.750000	216.750000	B
216.774000	216.774000	B
217.059000	217.059000	B
217.473000	217.473000	B
217.507000	217.507000	B
217.523000	217.523000	B
217.544000	217.544000	B
217.937000	217.937000	B
218.360000	218.360000	B
218.443000	218.443000	B
218.464000	218.464000	B
218.489000	218.489000	B
218.773000	218.773000	B
219.187000	219.187000	B
219.222000	219.222000	B
219.238000	219.238000	B
219.260000	219.260000	B
219.652000	219.652000	B
220.065000	220.065000	B
220.074000	220.074000	B
220.179000	220.179000	B
220.204000	220.204000	B
220.487000	220.487000	B
220.901000	220.901000	B
220.935000	220.935000	B
220.951000	220.951000	B
220.973000	220.973000	B
221.789000	221.789000	B
221.872000	221.872000	B
221.893000	221.893000	B
221.918000	221.918000	B
222.202000	222.202000	B
222.284000	222.284000	B
222.615000	222.615000	B
222.650000	222.650000	B
222.666000	222.666000	B
222.689000	222.689000	B
